gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Actual_Churn,Churn_Probability,Risk_Segment,MonthlyCharges_Actual,Annual_Value
0,0,1,1,0.1400837538182887,1,0,1,0,0,0,0,0,0,0,-0.4633405832488432,0,0,1,0,0,0,0.18640969298244162,Low Risk,51.05,612.5999999999999
0,0,1,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,0,-1.4830720424080928,0,1,0,0,1,0,0.3625586645518928,Low Risk,20.35,244.20000000000002
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,1,-1.4830720424080928,0,1,0,0,1,0,0.44140953378782716,Medium Risk,20.35,244.20000000000002
0,0,1,0,-0.6749042124927986,1,0,0,0,0,0,0,0,0,0,-1.5079840487393448,0,1,0,0,1,0,0.2708497822655096,Low Risk,19.6,235.20000000000002
1,0,0,0,-0.4304078225994724,1,0,0,0,0,0,0,0,1,0,-1.4847328428301765,0,1,0,0,1,0,0.13093812849723435,Low Risk,20.29999999999999,243.59999999999988
0,1,0,0,0.7105753302360499,1,1,1,1,0,0,0,0,0,1,0.6111972898391611,1,0,0,1,0,0,0.5683830484668211,Medium Risk,83.4,1000.8000000000001
0,1,0,0,-1.2046463905950056,1,0,0,0,0,0,0,0,0,1,0.1793891800974593,1,0,0,1,0,1,0.8707037523409443,High Risk,70.4,844.8000000000001
0,1,1,0,1.158818711707148,1,1,0,1,1,0,1,1,1,1,1.308733467114218,1,0,1,0,0,1,0.4536797639688879,Medium Risk,104.4,1252.8000000000002
1,1,0,0,-1.0823981956483424,1,0,0,0,0,0,0,0,0,0,-0.6742622368534436,0,0,1,0,0,0,0.5799488647759927,Medium Risk,44.7,536.4000000000001
1,1,1,0,-1.0008993990172337,0,0,0,1,1,0,0,1,0,1,-0.7191038482496972,0,0,0,0,1,0,0.7668181439538437,High Risk,43.35,520.2
0,0,1,0,1.2403175083382567,1,0,1,0,1,0,0,0,1,1,0.5364612708454051,1,0,1,0,0,0,0.16534179323962617,Low Risk,81.15,973.8000000000001
0,1,0,0,-1.2453957889105598,1,0,0,0,0,0,0,1,0,1,0.4849764577608171,1,0,0,1,0,1,0.9033016228236649,High Risk,79.6,955.1999999999999
1,0,0,0,-0.2674102293372549,1,1,1,1,0,0,1,0,0,1,0.9101413658141856,1,0,1,0,0,0,0.685933633579277,Medium Risk,92.4,1108.8000000000002
1,1,1,0,-1.041648797332788,1,0,0,0,0,0,1,1,0,1,0.7972069371125095,1,0,0,1,0,0,0.9123870861120917,High Risk,89.0,1068.0
1,1,1,1,1.3218163049693654,1,1,1,1,0,0,0,0,0,1,0.6892549096770839,1,0,0,1,0,0,0.37989233268092915,Low Risk,85.75,1029.0
0,0,1,0,0.7513247285516043,1,1,0,0,1,0,1,1,1,1,1.1243846202629524,1,0,0,1,0,0,0.5970956377733759,Medium Risk,98.85,1186.1999999999998
1,0,0,0,-0.9194006023861248,1,0,1,1,1,1,1,1,0,1,1.4980647152317328,1,0,0,1,0,1,0.7842978324717295,High Risk,110.1,1321.1999999999998
1,0,1,1,0.0585849571871799,1,0,0,0,0,0,0,0,0,0,-1.4681248386093415,0,1,0,0,1,0,0.14233834528377767,Low Risk,20.800000000000004,249.60000000000005
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.5030016474730945,0,1,0,1,0,0,0.4566903062653934,Medium Risk,19.749999999999993,236.99999999999991
1,0,0,0,-0.5934054158616899,1,1,0,0,0,0,1,0,0,0,0.6410916974366633,1,0,0,0,0,0,0.7681367573070281,High Risk,84.3,1011.5999999999999
0,0,0,0,-0.4711572209150268,1,1,0,1,0,0,1,1,0,1,1.157600628704622,1,0,1,0,0,0,0.8308182499168926,High Risk,99.85,1198.1999999999998
1,0,1,1,1.158818711707148,1,1,1,1,0,0,1,1,1,1,1.3618790806208887,1,0,0,1,0,1,0.3255693557429937,Low Risk,106.0,1272.0
0,0,0,0,-1.041648797332788,1,0,0,1,0,0,1,1,1,1,0.9649477797429395,1,0,0,0,1,0,0.7294975658772855,High Risk,94.05,1128.6
1,0,0,1,-1.2861451872261145,1,0,0,0,0,1,0,0,0,1,-0.501538992956763,0,0,0,0,1,1,0.4959514074533245,Medium Risk,49.9,598.8
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,1,0.1627811758766246,1,0,0,1,0,0,0.854028039186563,High Risk,69.9,838.8000000000001
1,0,0,0,1.158818711707148,1,1,1,0,1,0,1,1,0,1,1.37682628441964,1,0,0,1,0,0,0.6184254421960839,Medium Risk,106.45,1277.4
1,0,1,0,1.36256570328492,1,1,0,1,1,0,0,1,1,0,1.0064677902950263,1,0,0,1,0,0,0.31621538067525334,Low Risk,95.3,1143.6
1,0,0,0,0.0993343555027343,1,1,0,0,0,0,1,0,0,0,0.6028932877287437,1,0,0,1,0,0,0.7491307291216613,High Risk,83.15,997.8000000000001
0,0,0,0,-1.2046463905950056,0,0,0,0,0,0,1,0,0,0,-0.9898143170493026,0,0,1,0,0,1,0.729352338974067,High Risk,35.2,422.40000000000003
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,0,-1.498019246206844,0,1,0,1,0,0,0.44880200891954103,Medium Risk,19.9,238.79999999999998
0,0,1,0,-1.041648797332788,1,0,0,0,0,0,0,0,0,1,-0.6892094406521948,0,0,0,0,1,0,0.5826836827175652,Medium Risk,44.25,531.0
0,1,0,0,0.3845801437116149,1,1,0,0,1,0,0,0,0,0,-0.3105469444171641,0,0,0,1,0,0,0.4770439889707917,Medium Risk,55.65,667.8
0,0,0,0,-0.6749042124927986,0,0,1,0,0,0,1,0,0,1,-0.866915085815126,0,0,0,1,0,0,0.6931472150155602,Medium Risk,38.9,466.79999999999995
1,0,0,1,0.3030813470805062,0,0,1,1,0,1,0,0,1,0,-0.8220734744188724,0,0,0,0,1,0,0.09424737878152485,Low Risk,40.25,483.0
1,0,1,1,-0.715653610808353,1,0,0,0,0,0,0,0,1,0,-1.5063232483172613,0,1,0,0,1,0,0.12384423212156931,Low Risk,19.65,235.79999999999998
0,0,0,0,-1.2453957889105598,1,0,0,1,0,0,0,0,0,0,-0.5247901988659314,0,0,0,0,1,0,0.5370151408304922,Medium Risk,49.2,590.4000000000001
0,0,0,0,1.4440644999160286,1,0,0,0,0,0,0,0,2,0,-1.4780896411418425,0,1,1,0,0,0,0.01646179257982555,Low Risk,20.499999999999993,245.99999999999991
1,0,0,0,-1.0823981956483424,1,0,0,1,0,0,0,1,0,1,0.6444132982808305,1,0,0,1,0,1,0.8553353642974912,High Risk,84.4,1012.8000000000001
1,0,1,0,-0.1859114327061462,1,0,0,0,0,1,0,0,0,0,0.3836676320137256,1,0,0,0,0,0,0.47059677973595787,Medium Risk,76.55,918.5999999999999
1,0,0,0,0.506828338658278,1,0,0,0,0,0,0,0,1,1,-1.4814112419860093,0,1,0,1,0,1,0.11545448193913391,Low Risk,20.4,244.79999999999998
0,0,1,0,1.607062093178246,1,1,0,1,1,1,1,1,1,0,1.4665095072121477,1,0,1,0,0,0,0.21233258076898998,Low Risk,109.15,1309.8000000000002
0,0,1,0,0.9958211184449304,1,0,0,0,0,0,0,0,2,0,-1.498019246206844,0,1,0,0,0,0,0.020575497011573535,Low Risk,19.9,238.79999999999998
0,0,1,0,0.2215825504493974,1,1,0,0,1,1,1,1,0,1,1.3286630721792192,1,0,0,1,0,1,0.7699744390317957,High Risk,105.0,1260.0
0,0,1,1,-1.0823981956483424,1,0,0,0,0,1,0,0,0,1,-0.5380766022425993,0,0,0,0,1,0,0.4492828067900778,Medium Risk,48.8,585.5999999999999
0,0,1,0,0.1808331521338431,1,0,0,0,0,0,0,0,0,0,-1.5113056495835118,0,1,0,0,0,0,0.14973536061279277,Low Risk,19.5,234.0
0,0,1,0,0.6290765336049412,1,0,0,1,1,0,1,1,1,1,1.0645958050679478,1,0,0,1,0,0,0.5143484991827411,Medium Risk,97.05,1164.6
0,0,0,0,1.403315101600474,1,1,1,0,1,1,1,1,2,1,0.6726469054562493,0,0,0,0,1,0,0.060607502803594754,Low Risk,85.25,1023.0
0,0,0,0,-0.389658424283918,1,1,0,0,0,1,1,1,1,1,0.2906628083770515,0,0,0,0,1,0,0.4282274714963429,Medium Risk,73.75,885.0
1,0,0,0,-1.0823981956483424,1,0,0,0,0,0,0,0,0,1,0.1362083691232887,1,0,0,1,0,0,0.8345287992868385,High Risk,69.1,829.1999999999999
1,0,1,1,-0.3081596276528093,1,0,0,0,0,0,0,0,1,0,-1.498019246206844,0,1,0,1,0,0,0.12404811226745786,Low Risk,19.9,238.79999999999998
1,0,1,0,1.2403175083382567,1,0,0,0,0,0,0,0,2,1,-1.4963584457847603,0,1,0,0,0,0,0.02194374016588828,Low Risk,19.950000000000003,239.40000000000003
0,0,1,0,0.9143223218138218,1,1,1,0,0,0,1,0,0,1,0.8237797438658448,1,0,0,0,0,0,0.4721661365775471,Medium Risk,89.8,1077.6
1,1,0,0,0.8735729234982674,0,0,0,1,1,0,1,1,1,1,-0.3171901461054978,0,0,0,1,0,0,0.41742264874805185,Medium Risk,55.45,665.4000000000001
0,0,1,1,-1.2046463905950056,1,0,0,0,0,0,1,0,0,1,0.5215140670466537,1,0,0,1,0,0,0.8486668287523692,High Risk,80.7,968.4000000000001
1,0,1,0,1.158818711707148,1,1,1,1,1,1,0,1,2,1,0.5248356678908205,0,0,0,0,0,0,0.04138336440483921,Low Risk,80.8,969.5999999999999
1,0,1,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,0,-1.494697645362677,0,1,0,0,1,0,0.3624094933798794,Low Risk,20.0,240.0
0,0,0,0,-1.2861451872261145,1,0,0,1,0,0,0,0,0,1,0.3554340248383069,1,0,0,1,0,1,0.8367482314466131,High Risk,75.7,908.4000000000001
1,0,1,1,-0.9601500007016792,0,0,0,1,0,0,0,0,0,1,-1.1641983613680666,0,0,0,1,0,1,0.6637226271457662,Medium Risk,29.950000000000003,359.40000000000003
1,0,0,0,-0.8379018057550162,1,0,0,0,1,0,1,1,1,0,1.0197541936716945,1,0,0,1,0,0,0.7422829475572472,High Risk,95.70000000000002,1148.4
1,0,1,0,1.0773199150760393,1,1,0,0,0,0,0,1,1,0,0.6826117079887499,1,0,0,1,0,1,0.3836059745820305,Low Risk,85.55,1026.6
1,0,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,0,0,-1.473107239875592,0,1,0,0,0,0,0.32783223104154857,Low Risk,20.65,247.79999999999998
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.476428840719759,0,1,0,1,0,1,0.45455898042859477,Medium Risk,20.549999999999997,246.59999999999997
1,0,0,1,-0.7564030091239073,1,0,0,0,0,0,0,0,0,0,-1.4963584457847603,0,1,0,0,1,0,0.2441493096515599,Low Risk,19.950000000000003,239.40000000000003
0,0,0,0,-0.0229138394439287,1,1,1,0,1,1,1,1,1,1,1.4797959105888148,1,0,0,0,0,0,0.47387295712663746,Medium Risk,109.55,1314.6
1,0,0,1,-0.1451620343905918,0,0,1,1,1,1,0,0,0,1,-0.6642974343209428,0,0,0,0,1,0,0.2957092921464198,Low Risk,45.0,540.0
1,0,0,1,0.7920741268671586,1,1,1,1,0,1,1,1,2,1,0.6693253046120825,0,0,0,0,1,0,0.06310860495719207,Low Risk,85.15,1021.8000000000001
1,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,1,0.1594595750324574,1,0,0,1,0,0,0.8502341800317782,High Risk,69.8,837.5999999999999
0,0,0,0,-0.5934054158616899,1,0,0,1,1,0,0,0,0,0,0.4251876425658124,1,0,0,1,0,0,0.7157415521416267,High Risk,77.8,933.5999999999999
0,0,0,1,-0.6749042124927986,1,1,0,0,0,1,0,0,1,1,0.4816548569166504,1,0,1,0,0,0,0.48904586447748705,Medium Risk,79.5,954.0
1,1,0,0,0.9143223218138218,1,1,1,1,1,1,1,1,0,1,1.710647169258417,1,0,0,1,0,0,0.6007857214772877,Medium Risk,116.5,1398.0
1,0,0,0,1.4848138982315828,0,0,1,1,0,1,1,1,2,1,-0.1643965072738189,0,0,0,0,0,0,0.0512633697758477,Low Risk,60.05,720.5999999999999
1,1,0,0,-0.7564030091239073,1,1,0,0,0,0,0,0,0,1,0.3305220185070548,1,0,0,1,0,1,0.8675399625212206,High Risk,74.95,899.4000000000001
0,0,1,0,0.5475777369738324,1,0,0,1,0,0,1,1,0,1,0.1362083691232887,0,0,1,0,0,0,0.3945438970227233,Low Risk,69.1,829.1999999999999
0,0,1,0,1.4440644999160286,1,1,0,0,0,0,0,0,2,1,-1.3302784035764137,0,1,1,0,0,0,0.027507865757099095,Low Risk,24.949999999999996,299.4
0,0,0,0,-0.715653610808353,1,0,1,0,1,1,0,0,0,0,-0.200934116559655,0,0,0,1,0,0,0.3839869146584257,Low Risk,58.95,707.4000000000001
1,0,0,1,0.9143223218138218,1,0,0,0,0,0,0,0,1,0,-1.5245920529601795,0,1,0,0,0,0,0.03765270792309467,Low Risk,19.1,229.20000000000002
0,0,1,1,1.5663126948626918,1,1,1,1,1,1,1,1,2,0,1.6159815451996595,1,0,1,0,0,0,0.0660231136908596,Low Risk,113.65,1363.8000000000002
1,0,0,0,-0.6749042124927986,1,1,0,1,1,0,0,1,0,1,0.2126051885391287,0,0,0,0,0,0,0.6227650568567326,Medium Risk,71.4,856.8000000000001
0,0,1,1,1.4848138982315828,1,0,0,0,0,0,0,0,2,0,-1.5030016474730945,0,1,0,0,0,0,0.01130268499679684,Low Risk,19.749999999999993,236.99999999999991
1,0,1,1,0.1808331521338431,1,1,1,0,1,1,0,0,2,1,-0.0730524840592281,0,0,1,0,0,0,0.06227254801305833,Low Risk,62.8,753.5999999999999
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.4847328428301765,0,1,0,0,1,0,0.3793846750840365,Low Risk,20.29999999999999,243.59999999999988
1,0,1,0,1.0773199150760393,1,0,1,1,1,0,1,0,1,0,0.0465251463307818,0,0,1,0,0,0,0.07987101153247866,Low Risk,66.4,796.8000000000001
0,0,1,0,-0.5119066192305812,1,0,1,1,0,1,1,0,0,1,1.047987800847113,1,0,0,1,0,0,0.6443193305322737,Medium Risk,96.55,1158.6
1,0,1,0,1.5663126948626918,1,1,1,1,1,1,1,1,2,1,1.7023431671479996,1,0,0,1,0,0,0.1374752098459422,Low Risk,116.25,1395.0
0,0,1,0,-0.2674102293372549,1,1,1,1,1,1,1,1,1,1,0.8337445463983455,0,0,1,0,0,0,0.2838094741933041,Low Risk,90.1,1081.1999999999998
1,1,0,0,0.1400837538182887,1,1,1,0,0,0,1,0,0,1,0.8586565527295975,1,0,0,1,0,1,0.7543545877367055,High Risk,90.85,1090.1999999999998
0,0,1,1,-1.041648797332788,1,0,0,0,0,0,0,0,2,0,-1.4996800466289273,0,1,0,0,1,0,0.07855681643070071,Low Risk,19.85,238.20000000000002
1,0,1,1,-0.5526560175461356,1,0,0,0,0,0,0,0,0,0,-1.4747680402976753,0,1,0,0,1,0,0.20873022189151194,Low Risk,20.6,247.20000000000002
0,1,1,0,0.7105753302360499,1,1,0,1,1,0,1,0,0,1,0.9981637881846088,1,0,0,1,0,1,0.7214031241027873,High Risk,95.05,1140.6
0,0,0,0,-1.2861451872261145,1,0,0,0,1,0,0,0,0,0,0.2823588062666342,1,0,0,0,0,1,0.7613761710697825,High Risk,73.5,882.0
0,0,0,0,1.2403175083382567,1,1,0,1,0,0,1,1,1,0,1.1592614291267056,1,0,0,0,0,1,0.31389956999341695,Low Risk,99.9,1198.8000000000002
1,0,1,0,0.4253295420271693,1,0,1,0,1,1,0,0,1,1,0.6394308970145799,1,0,0,0,0,0,0.19845637025566215,Low Risk,84.25,1011.0
1,0,0,0,-0.1859114327061462,1,0,0,0,0,0,0,0,1,0,-1.5528256601355983,0,1,1,0,0,0,0.1098895322033192,Low Risk,18.250000000000007,219.00000000000009
0,0,1,0,1.607062093178246,1,0,0,0,0,0,0,0,2,0,-1.4930368449405935,0,1,0,0,0,0,0.013048791244198695,Low Risk,20.050000000000004,240.60000000000005
0,1,1,1,1.0773199150760393,1,1,0,0,1,0,0,1,0,1,0.7889029350020921,1,0,1,0,0,0,0.5543584568154174,Medium Risk,88.75,1065.0
0,0,0,0,-1.2046463905950056,0,0,0,0,0,0,0,0,0,0,-1.320313601043913,0,0,0,1,0,1,0.7360462297456108,High Risk,25.25,303.0
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.469785639031425,0,1,1,0,0,0,0.3719620411006533,Low Risk,20.75,249.0
1,0,0,0,-0.6749042124927986,1,1,0,0,0,1,0,1,0,1,0.7988677375345927,1,0,1,0,0,1,0.7756948385486679,High Risk,89.05,1068.6
0,1,0,0,0.506828338658278,1,1,1,0,0,1,0,1,0,1,0.1677635771428747,0,0,0,1,0,0,0.40309877488119256,Medium Risk,70.05,840.5999999999999
0,0,1,0,0.3030813470805062,1,1,1,0,1,0,1,1,1,0,1.3535750785104714,1,0,0,0,0,0,0.41922374196660506,Medium Risk,105.75,1269.0
1,0,1,0,0.6698259319204956,1,0,0,0,1,1,1,1,1,1,1.1376710236396204,1,0,1,0,0,0,0.3697373763347338,Low Risk,99.25,1191.0
0,0,0,0,-1.2861451872261145,1,1,0,0,0,0,0,0,0,1,0.4035972370787276,1,0,0,1,0,1,0.8874566893256077,High Risk,77.15,925.8000000000001
0,0,1,1,-0.5934054158616899,1,0,0,0,0,0,1,0,0,0,-0.3005821418846631,0,0,0,0,1,0,0.44892095024974693,Medium Risk,55.95,671.4000000000001
0,0,1,0,1.2810669066538112,1,1,1,0,1,0,1,0,2,1,0.9832165843858576,1,0,1,0,0,0,0.14477292408613862,Low Risk,94.6,1135.1999999999998
0,0,1,0,1.5663126948626918,1,0,1,1,1,1,1,1,2,1,0.6444132982808305,0,0,1,0,0,0,0.03319716529160747,Low Risk,84.4,1012.8000000000001
0,0,0,1,-0.715653610808353,1,0,0,0,0,0,0,0,0,0,0.132886768279122,1,0,0,0,0,1,0.607989760819964,Medium Risk,69.0,828.0
1,0,0,0,-1.2861451872261145,1,1,0,0,1,1,0,0,0,0,-0.0979644903904801,0,0,0,0,1,1,0.5775189611058776,Medium Risk,62.05,744.5999999999999
1,0,1,1,-0.9194006023861248,1,1,0,0,0,0,0,0,0,1,-1.348547208219332,0,1,0,0,1,0,0.38174856518037387,Low Risk,24.4,292.79999999999995
1,0,1,0,1.5255632965471373,1,1,0,1,1,1,1,0,2,0,0.2640900016237161,0,0,0,0,0,0,0.036960554247512975,Low Risk,72.95,875.4000000000001
1,0,1,1,1.403315101600474,1,1,1,1,1,1,0,0,1,1,0.1445123712337061,0,0,1,0,0,0,0.04640376868962033,Low Risk,69.35,832.1999999999999
1,0,1,1,-1.163896992279451,1,0,0,0,0,0,0,0,2,0,-1.498019246206844,0,1,0,0,1,0,0.08524521938485936,Low Risk,19.9,238.79999999999998
0,0,1,0,1.5255632965471373,0,0,1,1,1,1,1,1,2,0,-0.0149244692863067,0,0,0,0,0,0,0.03940434926705684,Low Risk,64.55,774.5999999999999
1,0,0,0,-1.2861451872261145,1,1,0,1,0,0,0,1,0,1,0.8586565527295975,1,0,1,0,0,1,0.8689675022638053,High Risk,90.85,1090.1999999999998
1,0,1,1,1.403315101600474,1,1,1,1,1,0,1,1,1,1,1.5379239253617365,1,0,0,1,0,1,0.29559022321453293,Low Risk,111.30000000000001,1335.6000000000001
0,1,0,0,-1.1231475939638966,1,0,0,0,1,0,0,0,0,1,0.3504516235720563,1,0,1,0,0,1,0.8250849872246379,High Risk,75.55,906.5999999999999
1,0,0,1,-1.2046463905950056,1,1,0,0,0,0,0,0,2,1,-1.2821151913359932,0,1,0,0,1,0,0.14884350132605087,Low Risk,26.4,316.79999999999995
0,0,1,1,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.512966450005595,0,1,0,1,0,0,0.3880458162618777,Low Risk,19.450000000000003,233.40000000000003
1,0,1,0,-0.5119066192305812,1,0,0,0,0,0,0,0,1,0,-1.473107239875592,0,1,0,0,1,0,0.13267199893117634,Low Risk,20.65,247.79999999999998
0,0,1,1,1.3218163049693654,1,1,1,1,1,1,1,1,2,0,0.8819077586387661,0,0,0,0,0,0,0.030584416990719326,Low Risk,91.55,1098.6
0,0,1,0,0.6290765336049412,0,0,1,0,1,0,0,1,0,1,-0.6543326317884421,0,0,0,0,0,1,0.35337508212401647,Low Risk,45.3,543.5999999999999
1,0,1,1,0.5883271352893868,1,1,0,0,0,0,0,0,2,0,-1.3435648069530814,0,1,0,0,1,0,0.0327923682957828,Low Risk,24.549999999999997,294.59999999999997
0,0,0,0,0.0585849571871799,1,1,1,1,1,0,1,1,0,1,1.4880999126992325,1,0,0,0,1,1,0.7083748642597716,High Risk,109.80000000000001,1317.6000000000001
0,0,1,0,1.403315101600474,1,1,1,1,1,0,0,0,2,0,0.0216131399995298,0,0,0,0,1,0,0.031169360770358562,Low Risk,65.65,787.8000000000001
1,0,0,0,0.7920741268671586,0,0,0,1,0,0,0,0,1,0,-1.1592159601018164,0,0,0,0,1,0,0.1569684529964329,Low Risk,30.1,361.20000000000005
0,0,0,0,1.2810669066538112,1,1,1,1,1,1,1,1,2,1,1.6641447574400798,1,0,0,0,0,0,0.12157424108357655,Low Risk,115.1,1381.1999999999998
0,0,0,0,-0.2674102293372549,0,0,0,0,1,0,1,1,0,1,-0.4865917891580116,0,0,1,0,0,0,0.7054917500008893,High Risk,50.35,604.2
1,0,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,0,0,-1.4930368449405935,0,1,1,0,0,0,0.34475444336114464,Low Risk,20.050000000000004,240.60000000000005
1,0,1,0,1.1180693133915935,1,0,0,1,0,0,1,1,1,1,0.976573382697524,1,0,0,1,0,1,0.4065358767109303,Medium Risk,94.4,1132.8000000000002
1,0,0,0,-1.2046463905950056,1,1,0,0,0,1,1,0,0,1,0.0083267366228618,0,0,0,0,1,0,0.6848768744856389,Medium Risk,65.25,783.0
0,1,0,0,0.506828338658278,0,0,0,0,0,0,0,1,1,0,-1.0230303254909718,0,0,0,1,0,0,0.3726154599414436,Low Risk,34.2,410.40000000000003
1,0,0,1,-1.2861451872261145,1,0,1,1,0,1,0,1,0,1,0.1810499805195427,0,0,0,0,0,0,0.4162168705282493,Medium Risk,70.45,845.4000000000001
0,1,0,0,-1.0008993990172337,1,1,0,0,0,0,0,0,0,1,0.3570948252603902,1,0,0,1,0,1,0.8871271036573136,High Risk,75.75,909.0
1,1,1,0,1.0773199150760393,1,0,1,1,1,0,0,0,1,1,0.5962500860404099,1,0,1,0,0,0,0.19718757221423555,Low Risk,82.95,995.4000000000001
1,0,1,0,-0.5934054158616899,1,0,0,0,1,0,0,0,0,1,-0.5131645959113473,0,0,0,0,1,1,0.5091576722750839,Medium Risk,49.55,594.5999999999999
1,0,0,0,0.2623319487649518,0,0,0,0,0,1,0,1,0,1,-0.810447871464288,0,0,0,1,0,0,0.5311423554010968,Medium Risk,40.6,487.20000000000005
0,0,1,1,1.4848138982315828,1,0,0,0,0,0,0,0,2,0,-1.488054443674343,0,1,0,0,0,0,0.011267984981932112,Low Risk,20.200000000000003,242.40000000000003
1,0,1,0,0.9143223218138218,1,1,1,1,0,0,1,0,0,1,1.054631002535447,1,0,0,1,0,1,0.5384227979732842,Medium Risk,96.75,1161.0
0,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,2,1,1.7853831882521731,1,0,0,0,0,0,0.07356482466779961,Low Risk,118.75,1425.0
1,0,0,0,-0.5934054158616899,0,0,0,0,0,0,0,0,0,0,-1.32363520188808,0,0,0,0,1,0,0.5620534340887038,Medium Risk,25.15,301.79999999999995
0,0,1,0,1.607062093178246,1,1,0,1,1,1,1,1,2,1,1.5096903181863175,1,0,0,0,0,0,0.1310981086784216,Low Risk,110.45,1325.4
1,0,0,0,-1.2861451872261145,1,0,1,0,0,0,0,0,0,0,-0.5065213942230133,0,0,0,1,0,0,0.5583724075193363,Medium Risk,49.75,597.0
1,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,1,0,-1.5179488512718458,0,1,1,0,0,1,0.21445389194715822,Low Risk,19.299999999999997,231.59999999999997
0,0,1,1,-0.3081596276528093,1,0,0,0,0,0,0,0,2,1,-1.537878456336847,0,1,0,0,1,0,0.05982727017861259,Low Risk,18.700000000000003,224.40000000000003
0,0,0,0,0.1400837538182887,1,0,0,0,0,0,0,0,1,1,-1.519609651693929,0,1,0,0,0,0,0.10341781535852573,Low Risk,19.25,231.0
0,1,0,0,-0.7564030091239073,0,0,1,0,1,1,0,0,2,0,-0.8403422790617904,0,0,0,0,1,0,0.1694340262195713,Low Risk,39.7,476.40000000000003
1,0,1,1,-0.5934054158616899,1,0,0,0,1,0,1,1,0,0,1.0014853890287765,1,0,0,0,1,1,0.7378840001140976,High Risk,95.15,1141.8000000000002
1,0,1,0,0.832823525182713,1,0,0,0,0,0,0,0,2,0,-1.498019246206844,0,1,1,0,0,0,0.02481835384144625,Low Risk,19.9,238.79999999999998
1,0,0,0,-0.5526560175461356,0,0,0,0,1,0,1,0,0,1,-0.842003079483874,0,0,0,1,0,1,0.7577160281870537,High Risk,39.65,475.79999999999995
0,0,1,1,1.0773199150760393,1,1,1,1,1,1,1,1,2,0,0.8403877480866795,0,0,1,0,0,0,0.03950305846082714,Low Risk,90.3,1083.6
1,1,0,0,-0.8786512040705705,1,0,0,0,0,0,0,1,0,1,0.448438848474981,1,0,0,1,0,0,0.8767257846846384,High Risk,78.5,942.0
1,0,0,0,0.6290765336049412,1,1,1,0,0,1,0,1,0,1,1.0097893911391935,1,0,0,1,0,0,0.5515026755204041,Medium Risk,95.4,1144.8000000000002
1,1,0,0,0.7920741268671586,0,0,1,0,0,0,1,1,0,1,-0.5380766022425993,0,0,1,0,0,0,0.4643251738784371,Medium Risk,48.8,585.5999999999999
1,0,0,0,-0.2266608310217006,1,0,1,0,0,1,0,0,0,0,-0.3836221629888365,0,0,0,0,1,0,0.23142192108941742,Low Risk,53.45,641.4000000000001
0,1,0,0,-0.5934054158616899,1,0,0,0,1,0,0,1,0,1,0.6626821029237485,1,0,0,1,0,0,0.8564368286525849,High Risk,84.95,1019.4000000000001
0,0,1,1,-1.2861451872261145,1,0,0,0,0,0,0,0,0,1,-1.4614816369210075,0,1,0,1,0,1,0.4471364759611451,Medium Risk,21.000000000000007,252.00000000000009
0,0,0,0,-0.5934054158616899,1,1,0,0,0,0,0,0,0,1,0.3039492117537195,1,0,0,1,0,0,0.826658311877108,High Risk,74.15,889.8000000000001
1,0,0,0,-0.3081596276528093,1,0,0,0,1,1,1,1,2,0,1.139331824061704,1,0,0,0,0,0,0.3036888083773775,Low Risk,99.30000000000001,1191.6000000000001
0,0,0,0,-0.7971524074394618,1,0,0,1,0,0,0,0,1,1,0.3205572159745541,1,0,0,0,1,0,0.55145480326049,Medium Risk,74.65,895.8000000000001
1,0,0,0,-1.1231475939638966,1,1,0,1,1,0,0,0,0,1,0.6743077058783327,1,0,0,1,0,1,0.8662812101357875,High Risk,85.3,1023.5999999999999
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,1,0,0,0.5165316657804031,1,0,0,1,0,1,0.8546137556172423,High Risk,80.55,966.5999999999999
1,0,1,1,0.5883271352893868,0,0,1,0,1,1,0,0,1,0,-0.820412673996789,0,0,0,1,0,0,0.1156212883659164,Low Risk,40.3,483.59999999999997
